Puzzle,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
27.8........1...741.5..46..7....2....8..4.36.36.7.8.1......6.2.8.....1.........5.,26,46,9,0,0,0,0,0,0,Easy,
...7....261.3..9......15....2..7....34...1.7.....36.5.............954...47.62...5,25,53,3,0,0,0,0,0,0,Easy,
8.......421.....7.........3......3...947.8.1..5.12.4....5..97...2..1..9..8......5,24,49,8,0,0,0,0,0,0,Easy,
1.8...6.....5.....3.9............1..87.3..5.9..5....7.....1.36..1..72..8...6.572.,25,47,9,0,0,0,0,0,0,Easy,
..6.18..72..5..3...9.62........75..19....16....1..........9...6......8.935....21.,25,52,4,0,0,0,0,0,0,Easy,
.......8..6.5..7.....69.51.98..7...34.........56.384.7.........7...5....1..4..8..,24,55,2,0,0,0,0,0,0,Easy,
.4..6.........281.1..7....2524.......8..56......31.....3...1...4.....5.627.53....,25,42,14,0,0,0,0,0,0,Easy,
....3...5.85..1......8.....9.....7..3.245...8.7...2..3..1...47..54........7.8...9,24,47,10,0,0,0,0,0,0,Easy,
2..431.....98..3.6.....6..1..2..........83.4.....7...9.7...26..914......8.....97.,25,43,13,0,0,0,0,0,0,Easy,
..7..3.....84.9..3.5.18.7.4.6...4......3.7...3...5.....9...1.4..45...368.........,25,49,7,0,0,0,0,0,0,Easy,
..5..2..91..59.....8.....5.81...........5.....34.1...84.....9.2.6948.....5..6.4..,25,54,2,0,0,0,0,0,0,Easy,
5....9.....3.....6......59.4.6.....1.7.5.....35.4..7...6...3.751..6.5.8.83.1.4...,27,37,17,0,0,0,0,0,0,Easy,
.........2........4..1.25...5..9476.........43..627..1.1..756...92.3.4......1..7.,26,53,2,0,0,0,0,0,0,Easy,
..1....3.657......2......6...4.13.821..8........76.1.....4....3.763..52..326...1.,28,41,12,0,0,0,0,0,0,Easy,
.274.8.....6.2.8.9..9....7.....7.........3..6..3.....4.3..46.92.4...2..3.9.....5.,25,43,13,0,0,0,0,0,0,Easy,
.958..2.34...2..16.....9.4....3........2....125........4..581..368.4...2.1.......,26,40,15,0,0,0,0,0,0,Easy,
.792.63.4...........64.19.....7.......7..4.3...2.8...72..........4.29.68...1.8.93,27,47,7,0,0,0,0,0,0,Easy,
..5...4.82..6..57..71.5.....1759..4...9.4..1...6..17..9.....8..............9..6.4,26,45,10,0,0,0,0,0,0,Easy,
2.5..91.83....2.648.....3....8.24....6.9..5......5.49.....9..........6.1..4..1...,25,45,11,0,0,0,0,0,0,Easy,
.6..8..5...8..47..5..7....1.........6.....27......2....12.4.68.7.4..5.9.8...1.4..,25,53,3,0,0,0,0,0,0,Easy,
.1..65.2.....2.1...9.7.....47..9....6...5..4...........8......77..981.6....67.4.2,25,46,10,0,0,0,0,0,0,Easy,
7..8....98..6.5.14.9..7....1....6.476.5..9.81.......6.5.2..1...9...2.6...........,26,37,18,0,0,0,0,0,0,Easy,
4387...5.7..5.238.....1...6..............67..5.218..3..5.6...........8.7..3...21.,26,51,4,0,0,0,0,0,0,Easy,
4.....2...87...5.......49..7..9.....61.....5..29.5.7.........912.6.8....8....7..2,24,38,19,0,0,0,0,0,0,Easy,
..85....2..5..9.......7....49.2...1.7......4.....8.9......2.8.7...46...5.....5...,21,30,30,0,0,0,0,0,0,Easy,
7............61.2...9.2.......2...7...6857.......4...696..1.7.221.5.86...8.....4.,26,41,14,0,0,0,0,0,0,Easy,
7.9.3..1.....12.6....9.6.....52.7...4.......691.....5.....91.7....5.314..7.4.....,26,46,9,0,0,0,0,0,0,Easy,
1....7...67...5.8...4.....3..3.1.2.7.......6.728...1..4..2..61...6.......1....4.5,25,45,11,0,0,0,0,0,0,Easy,
..4.36..7......9....1...823.1395.7......8.3......7..544......98.25...4...........,25,50,6,0,0,0,0,0,0,Easy,
.8.5.7.2...9...48.6...29....1..6...7.....5...9..7..148...2....1.....12..8......9.,25,42,14,0,0,0,0,0,0,Easy,
.9.6....3..4.......8....4.9.4859......328.56..2..6..982..9.43........74.........5,27,43,11,0,0,0,0,0,0,Easy,
..35....8.19...23...8..4.......91.56.........1.......4.4.....6..9.86.5..6.2...813,26,38,17,0,0,0,0,0,0,Easy,
.........6.9.23.4.13.4.........4.5..2.65......9.2.......5.1......76.91....273...6,25,53,3,0,0,0,0,0,0,Easy,
8..6..............4...73...3.2.4.8..6.........8....761..94...362....94......3218.,25,48,8,0,0,0,0,0,0,Easy,
..6.....53...48..1.9.....2...5......8..5...6........43..46.1.8.6..8.53..2.1..4...,25,50,6,0,0,0,0,0,0,Easy,
.5..6....8...5..4..2.....31..1436..9.89.........98...2...3..6.4.9..2..85....4....,26,53,2,0,0,0,0,0,0,Easy,
6......3...7.6.1....8.3.7...61.82..493.4.1........6...78.9.............3.4....8.2,25,47,9,0,0,0,0,0,0,Easy,
81.4..2..7..86.3.5.56....1..6..5...2..3.821.4...6.4.......7.....7.........23.....,26,48,7,0,0,0,0,0,0,Easy,
..59.4..2.4...1.7.....7...9...73...58...59.......8.1.3...............52.72..4..9.,24,51,6,0,0,0,0,0,0,Easy,
8.....6....4.5..7....7.93....5.4...8.....5.........2.9.2.....3..79.83.46..8.....7,24,43,14,0,0,0,0,0,0,Easy,
.....58...28....9.34.6..5.7.3.....2...49.....7....4...........4...786...286.....9,24,39,18,0,0,0,0,0,0,Easy,
..1..7....6..34......98.....27.41...64...3.......6..8.....1...2.98..2.74.72....1.,26,51,4,0,0,0,0,0,0,Easy,
5.....91........38...16....3....125.67.5..8...9......6...9.5...9....3...8.....32.,24,42,15,0,0,0,0,0,0,Easy,
..53.........9.7.6........9..35....2.2..61.9.981..2...8...2.....59.......6.75...8,25,52,4,0,0,0,0,0,0,Easy,
..6....8797....3.2.....1......463......19.62......7...4..7..1.......64.9...94..73,26,48,7,0,0,0,0,0,0,Easy,
......8........92......6.7...3..7.8.8.....243..1..4...9.42.1.3..1.9.3.6...2.4.7.9,27,52,2,0,0,0,0,0,0,Easy,
4.95.....2..371....1....5...7...8...5...........7521....4.9.72.8...2...3.5.....1.,25,53,3,0,0,0,0,0,0,Easy,
6..4...78....1..........3.5.13.6.75...6.....3.....518.1..5.79...37.8......5..1.4.,27,52,2,0,0,0,0,0,0,Easy,
6..3..1.2.57.......3....7...71952............9...1...8..85..6.929..7.8..7..1.....,26,31,24,0,0,0,0,0,0,Easy,
6..3..1.......5.79...86.......9..5...63.21..........6....1..9...1....35..2.7.3.8.,24,50,7,0,0,0,0,0,0,Easy,
84..9...61..7..2...62..15....6....58.2....9.19.86..4..........9.......7...715..4.,27,46,8,0,0,0,0,0,0,Easy,
216.....95.....84.9....1.5....5.........4..6......2..3....849....4319.86..2......,25,37,19,0,0,0,0,0,0,Easy,
9.376........4..2.6459.1..........7.21.5......396...4...6...1..1.....4...57.3....,26,45,10,0,0,0,0,0,0,Easy,
12....7.........9..6.....852....14......6....7.1.28.....5.7.1...1.9...78...6...5.,24,52,5,0,0,0,0,0,0,Easy,
..97...4..5..9.......4863..37.6.........74....41..5...5....1.....653.48..3..47.1.,28,44,9,0,0,0,0,0,0,Easy,
..9..5..2.54....8.......3..7..6...2..25........3...7.49..3...4....7..2..6.29..53.,25,28,28,0,0,0,0,0,0,Easy,
42...76...871..92.5.6.2..7.....4....2...79......8.61..6............1...9..45....6,26,39,16,0,0,0,0,0,0,Easy,
3.8...2..1.7..8.4652..36..........784...2..1...6...5.2....6.7..8..5....4.......5.,26,54,1,0,0,0,0,0,0,Easy,
3..6.......4.9.....6.38.....3......96..13..5.18...4......45..2...2....3.5....29.1,25,40,16,0,0,0,0,0,0,Easy,
........16...5..9.....32.5...2....8.....935....9.2..16.8...6....9.3.82.4.34.....5,26,40,15,0,0,0,0,0,0,Easy,
.1.....7.8...2.34.....9.1.2.....4..7......45..7....2.392.548......7..5...37..9.8.,27,49,5,0,0,0,0,0,0,Easy,
..93...5.6..4......4...1.9...37....9.8.6.4.......5....157............3...6...7..4,22,41,18,0,0,0,0,0,0,Easy,
.6..3....95....7.........895.6..8.7..7...1.2...2..93..2.........9....85.3...6.1..,24,40,17,0,0,0,0,0,0,Easy,
36..97..5.....68..9.5.83.4...9...4..546...1...7..3.........8.....4.5...7.......9.,25,46,10,0,0,0,0,0,0,Easy,
.92....5376....2.9....4.6..2..5.4...3...6..........9.1543.1............2..6.3.1..,25,50,6,0,0,0,0,0,0,Easy,
..4.5...79......8.......6.2.....6.....8.2..94..5.8..2....5....8.2.6..3...4.7...59,24,41,16,0,0,0,0,0,0,Easy,
8.7..4....9...6.52.....3..6..5...9.........37...9........87.6...5..3.4.97..6.5.2.,25,50,6,0,0,0,0,0,0,Easy,
.....6...6..25..4...8...12...5.4....791.......4...1....724...51...8...7....5.2.8.,25,38,18,0,0,0,0,0,0,Easy,
...7........193...7...2.3..57.8....9..8......2.6.371..1....6..76.5......3..2.9.86,27,49,5,0,0,0,0,0,0,Easy,
...62...37.8..3.9........2.......3..362.8.....4.7...6...3...9..87....2.65......4.,24,34,23,0,0,0,0,0,0,Easy,
...98......1.2..3.86...4.259....3.......451.24..2....65.4........3....59........1,25,46,10,0,0,0,0,0,0,Easy,
.8.6........4.183......2.6.....1.62..5...........79..48.735....1.......2.......75,23,41,17,0,0,0,0,0,0,Easy,
4..1.8..7.7.63..2....4....8..6...28........9....2..36.2.9.......31.2.9...6..4....,25,36,20,0,0,0,0,0,0,Easy,
7.5..84.26...52.9..9...6..1.1..4.8..9...6..4.....796..........7..2...1..5........,25,50,6,0,0,0,0,0,0,Easy,
....8652...7.....1...47.......6...8........5....3..1424.1.2.37..2.8.1...38.......,25,38,18,0,0,0,0,0,0,Easy,
...7.248..7.68..2.........1.1..38....6.....4.2.4.5.7..5......6....1.....8.....5..,23,48,10,0,0,0,0,0,0,Easy,
....9.....9...5...5...736..64.8...1.8..1..4.91.7............3...5..31.76.......51,25,41,15,0,0,0,0,0,0,Easy,
3.....7...4.8..36...63..9.1...95....7...4.....8.6.1....1...6..96..5.9..........84,25,41,15,0,0,0,0,0,0,Easy,
....93..6.7.6.........1...7.....63..3.8..2.4..1..3..82.......3.2.9.78...........9,23,44,14,0,0,0,0,0,0,Easy,
...4..6....4.18.97.....7..4.3....14.............196...7........1..389.6..6..7.35.,25,40,16,0,0,0,0,0,0,Easy,
5...8.4..79...58.....72.3..2....6.8..5.4..93.....3..7...........4.9.8..........2.,23,43,15,0,0,0,0,0,0,Easy,
....2.....431........5...9..35.4.7...1.3.7...2........87..9...11...53.2...9.....8,24,49,8,0,0,0,0,0,0,Easy,
1..5.3.2......1.4.3.6.4...9.9..2........741.2...6..73.5...96.........9.....1.7..3,26,40,15,0,0,0,0,0,0,Easy,
..9.......5....43.2.365.9...7...4..2..5.2.3...........46.5.9.7..8...6..3....4..6.,25,29,27,0,0,0,0,0,0,Easy,
........6...3..9...58...4.........6...5184..9..15........4.9.3......56.82.6.18...,24,44,13,0,0,0,0,0,0,Easy,
...3......3.....98........5..6..1.2...1.9....82.63..57.5.8..762...7......6.95..8.,26,51,4,0,0,0,0,0,0,Easy,
9..5......8...6..........9.1.....5.4.97....18.6..7.3..4..7.3....5.9..83..7.1.....,24,41,16,0,0,0,0,0,0,Easy,
34..9..7168...2..3...............34.......2.8.9.....1....2.7.9...8..4..797.863...,26,51,4,0,0,0,0,0,0,Easy,
...2.86..3...1...5.....4....537..2.....54..616......5..7.46.....4..27...........8,24,42,15,0,0,0,0,0,0,Easy,
1..85..2...3.1......2...7...5.2..89..29..73.........4.8.........3.....1.9.....435,24,52,5,0,0,0,0,0,0,Easy,
....54..9.......4...2.3..7.....4.1..5.........4.2.15..2...7..1.9.....6.36..1..4..,23,54,4,0,0,0,0,0,0,Easy,
3..1....8.1...6.29...7..65..8.5.....7...2856...2..3....9.....7..7.3.....5...6....,25,44,12,0,0,0,0,0,0,Easy,
29..3.4...15.9..737.34.82..........7....2..........53...72...4.1....3..53.98.71..,29,43,9,0,0,0,0,0,0,Easy,
..61...9.4....8.......7..28..12........63......2..9.....83....97..91.4..14......7,24,41,16,0,0,0,0,0,0,Easy,
....5.29..35......9..17..65...78....65......1.8.6.....8.......2.73.1....1.9....58,26,43,12,0,0,0,0,0,0,Easy,
.7.1.9..3.3..2...5..278.9....326....91.5...6...7.9..........3.6........7.2....15.,26,34,21,0,0,0,0,0,0,Easy,
1.4..37923....6..129......3.........786..9...91..7.6.......7....4...21.....9183..,28,44,9,0,0,0,0,0,0,Easy,
...3...75...........914......7..9....9.2....4..3.14...25..7.3...3..6..29..4..261.,26,48,7,0,0,0,0,0,0,Easy,
79.............21....2..5.7.7..6385....1.9..6.......31....7...36....29......31.8.,25,51,5,0,0,0,0,0,0,Easy,
...91..4.8...4.6.9...8.3..........3.....71.....439.5..34.....8.91.4...577....23..,27,42,12,0,0,0,0,0,0,Easy,
7.3.8.4......5..3......6897..42...8.......25.93.5..6..........4..5..9.2.4...3....,25,42,14,0,0,0,0,0,0,Easy,
...4...61.4..569....7..3.4...5.....7..3.1....76......2....9.3.5.......1..5...2.7.,24,47,10,0,0,0,0,0,0,Easy,
4....51.78......2......6.58...5.....2.....3....1....6.1...82..654..7....78....4.1,25,53,3,0,0,0,0,0,0,Easy,
..8.49........271.259.......9........8...7.646.........45.....787.9.52....16...9.,26,44,11,0,0,0,0,0,0,Easy,
..29.6.3.1...8............44..2....98.14......39......7.....1...6..74.....83.9.7.,24,52,5,0,0,0,0,0,0,Easy,
..379.....2.......7..13.....15.27......8..5..87.91....4...71.5..9.....27.5.4..8..,27,37,17,0,0,0,0,0,0,Easy,
6.8...5......2..3....8.7...7.6.........24.3..241.......85.1.76..1.4.6..3......4.5,26,46,9,0,0,0,0,0,0,Easy,
.6....9.35..4.681.....5.4..318......4..2.8.3..9...4.......1....8.96......368.....,26,38,17,0,0,0,0,0,0,Easy,
..1...7..9....23...267....9.4..59...1..2.7..3..3......75....96...24..5...9.......,25,33,23,0,0,0,0,0,0,Easy,
1.6....4......7.............6.3.9....9514...7...75.2...5..23...3.4....9..194...7.,25,53,3,0,0,0,0,0,0,Easy,
.4.5...92......67.....26..39.........5.7.3..4...29....49.15......1.3.7....6..91..,26,44,11,0,0,0,0,0,0,Easy,
53....1..6........978.6....1..59.7.........5.2.........1...69.3.....72.8.9..32.7.,25,43,13,0,0,0,0,0,0,Easy,
.........9...5...2....94..36.......7..5..396..4.8.9.5.......53.5.2..7.....89..2..,24,36,21,0,0,0,0,0,0,Easy,
.8....1.....2.7...7...4...3.7.3..5.1..3.5.9.7..5.81.4..94.3....2..41.............,25,43,13,0,0,0,0,0,0,Easy,
...1..4.73....7...6...2...387.3.6..2..1..2...26.7..9.4.........1...8..9..94.3....,26,44,11,0,0,0,0,0,0,Easy,
.23.1..9.7....9....8.7.3..16.........9...16...........4...8..29..7..43...3.2.7.6.,25,49,7,0,0,0,0,0,0,Easy,
4....1..5.8.25...4...3...91.4....258.5..794..3..........2.1........4.........87..,24,48,9,0,0,0,0,0,0,Easy,
..........2....35....54.7..6......7.8.275....4.9.8..6.98..2.4....56....9..3...5..,25,49,7,0,0,0,0,0,0,Easy,
....83....5...7..8.1.....7..27....153.5.....6.6.....9.....783.9.9....6....1..5...,24,41,16,0,0,0,0,0,0,Easy,
5..8..7.........5..6..5.9..8.93.....1.37.9.....72.....3.8.6..7.......31.......6.2,24,35,22,0,0,0,0,0,0,Easy,
....7..93......8...5.9...1....4...525....31...1.....4..9..3......8.2..3717...54..,25,48,8,0,0,0,0,0,0,Easy,
8...24..1.4.1..8.7.3..8..6....4617..........52.4.756.8...........1.3.........25.6,27,48,6,0,0,0,0,0,0,Easy,
.............91.57.67..3.9.1....7...746.1.3..............6....5.3...9.....94...21,23,51,7,0,0,0,0,0,0,Easy,
38.942......8.6.......7.....2.1....69...3..........3.2.7...1.2..1.6.783.8.....9..,25,39,17,0,0,0,0,0,0,Easy,
.7.3......2..7.9.......9.....89..3....36.7..44.6...2..........69.48.6...5..74...3,25,37,19,0,0,0,0,0,0,Easy,
.1.....9....85........63.2.63..49......3..58............4.........63.819...2..65.,23,51,7,0,0,0,0,0,0,Easy,
5.7.......2....13...8....643.....2...7..6..4.26....57..4.....1...3.16..8...7.24..,26,47,8,0,0,0,0,0,0,Easy,
3...5.........691.2.........4...21...1......976.14..5..7.2....6...763........952.,25,43,13,0,0,0,0,0,0,Easy,
.73..9....8..453..2.5.....1......43.1.78..9.....27..8..9.....1.....9...3..2..3...,25,35,21,0,0,0,0,0,0,Easy,
.3...4.72.7..3...66..7...9.8.4..9......5..8....5......26.39......825.......6.7...,25,53,3,0,0,0,0,0,0,Easy,
9....2.....374....2..83.........325....9..376......4.......5.9.4.6...8..75.32....,25,50,6,0,0,0,0,0,0,Easy,
.8.4...6.56.1.....9.158...4..7..4.58...2..91....87..4..98......7........6257.....,28,47,6,0,0,0,0,0,0,Easy,
.8....176......4..3.4.......47.6.3.1.....9.4...8...7....9756.....3.419.....3..5.7,27,34,20,0,0,0,0,0,0,Easy,
.7.46....1........5......4....92...74261...5.....36.....2....7..5..1.6..6.3..7.29,26,49,6,0,0,0,0,0,0,Easy,
.............8.6......6...5.6..9..2.3.7..51..81..3.....9..5..1.6.....8....52..76.,23,54,4,0,0,0,0,0,0,Easy,
34....6..7..2...4.8......9.689..4...47.....5...5..........978...6...3..9....6.2.7,25,47,9,0,0,0,0,0,0,Easy,
6.5.....3...7......298....4....2.5............5....98..963.2.4...3..47..48.5.6...,25,46,10,0,0,0,0,0,0,Easy,
.9...1.......54.125.....7.....6...9...97.2..4.1....8.......5976..4..6..1....2.5..,25,32,24,0,0,0,0,0,0,Easy,
..2.6.9843.........5...8..3..52..86....49.............4..8..19...89...52.....43..,25,39,17,0,0,0,0,0,0,Easy,
...32.4....96...8...5..82...36...9...5.93...4..8.7.5.2.2.5....7.....2............,24,50,7,0,0,0,0,0,0,Easy,
...9..6..............6..3..9...4...242.3...57.7..8.9.3.9..6.4..23.49..8..6.7.3...,27,46,8,0,0,0,0,0,0,Easy,
78.....5....4.........2....49.2.....36.8.7..9..7.4........34.....6.5..32..5...9..,23,41,17,0,0,0,0,0,0,Easy,
1..9..8...54.21.9..9.8.7....2..18..4.......35.1.....8.......2...753........58....,25,52,4,0,0,0,0,0,0,Easy,
.4.......7....8.3.12......8.3..5.1.6....6.7.365.7...8...4...52.........18...42...,25,37,19,0,0,0,0,0,0,Easy,
....39...674...3...8.1..6....8.7...6.........31.58....8.63.5....51..8......7...9.,25,51,5,0,0,0,0,0,0,Easy,
.871....29.....6..46..3...7...9.....67132......9.7..8..2.....7....7..4......49...,25,42,14,0,0,0,0,0,0,Easy,
..21..........8.....92..6....4.....18...3..27..3..4...9.1.7..6......1.7.2.6.4..3.,24,43,14,0,0,0,0,0,0,Easy,
..........18...5.6659....8...1....7.7....843.4..79.1...83.....917...6.....6..4...,26,39,16,0,0,0,0,0,0,Easy,
.794....61...3.8...23.....9..........6.9.41.74.1.8..3..8......363....4....4...29.,27,34,20,0,0,0,0,0,0,Easy,
....35.2....2...5....1.93......4......4..3.7.32.9.75.......1.6.19.7....5......74.,25,43,13,0,0,0,0,0,0,Easy,
79..2.6.1..2..4.5..1...6.............2.89..4...6..........6.7..1.......88....75.2,23,42,16,0,0,0,0,0,0,Easy,
29....4...3.658....5.......1.3...9....2.916.....2.3..8...34.59.9....2......8....4,26,41,14,0,0,0,0,0,0,Easy,
.4.........3.5.......1.87....79....851..43...............81.49..7.3......3...45.6,23,40,18,0,0,0,0,0,0,Easy,
43.1.7....5....1..7......6...7.3.6..1..42..9.......5.29....32.1..5...3......7...4,25,37,19,0,0,0,0,0,0,Easy,
.7....4..8......37..15.......7...8.4...1....354...3..69..6.....458..........5.9..,23,45,13,0,0,0,0,0,0,Easy,
..56.3.2..9....8.....1...3.7...8.9.................761..9..26.8..7....1.68...75.2,25,48,8,0,0,0,0,0,0,Easy,
89.........6.5.1....46......58.9...763......9..73.86...61...5....5...71.7......8.,26,46,9,0,0,0,0,0,0,Easy,
.4....5.38.6.2..9..2....4.......7.32..96.5............75..428...6......4..2....7.,24,36,21,0,0,0,0,0,0,Easy,
4..2.1.86.......27.8....5......5..19.2........65..7..4.4.9..1.2........5..6.7.4..,25,34,22,0,0,0,0,0,0,Easy,
..9.7.2......4..1.4..816.377...81......3..4.........96..1..9.......3.6.....4..7..,24,38,19,0,0,0,0,0,0,Easy,
9....5..12....4..66......8.....5...939.4..6..5.13.6..24.2.......8............23.4,25,42,14,0,0,0,0,0,0,Easy,
.8.17....6.48..2.32..........5............7..1.6...3......3.....58.47...37.5184.6,26,50,5,0,0,0,0,0,0,Easy,
..........75..1........796..4...9...6...85..7.21.....4....9.6..1..57....46....8..,23,34,24,0,0,0,0,0,0,Easy,
.....8..38..9.314.5.1.....9.6....4..9.3..4.877.......1...7.9....9....3..1......76,26,48,7,0,0,0,0,0,0,Easy,
....95.67.9..2.....8.7..29......1.246.....8......74.....9..7..6.......5...1549.7.,26,49,6,0,0,0,0,0,0,Easy,
..4.1....8..6.2....27..3.......34.82......9.......61341..8.926..6.2..4.3.....1.9.,28,42,11,0,0,0,0,0,0,Easy,
..7.21..6...58...295.6......85......6...9......13.......981...7.7..3..6512...5...,27,50,4,0,0,0,0,0,0,Easy,
.6..........71....2...4.....1.3.5..6.......5.6.31.4.....92...6....5..7.1..7..693.,24,34,23,0,0,0,0,0,0,Easy,
.6.8...1.9.7..2.65...........9..6....7...5...61....2.3.857..3..39..2.78...2......,26,52,3,0,0,0,0,0,0,Easy,
...39....3..8............1.653....2.7....3..99....587..8.67......6...9..53....1.2,25,42,14,0,0,0,0,0,0,Easy,
.......9....4.5..........7.3.52......8.3.9..724......64..6..2...5..2...86.7.8..5.,24,45,12,0,0,0,0,0,0,Easy,
..29.....4.8..25...5.3..9...4....1..2...9.437.......5.........19.583.....8....2..,24,29,28,0,0,0,0,0,0,Easy,
.8...7.3...2...1.....6...7......285.......7.6..7..5321.7.8......164.....5....12..,25,41,15,0,0,0,0,0,0,Easy,
...37........9..8...3.68.9127.....13.8....97...4...6..417.......3...24....9......,25,50,6,0,0,0,0,0,0,Easy,
1.62....97....9..88....6.......5...3........1......25..7.9...1.....175...2.6.87..,24,51,6,0,0,0,0,0,0,Easy,
41..76.98..21......6..24........16.7.......4.........5..84....1..6..79..2...8..56,26,43,12,0,0,0,0,0,0,Easy,
.......41...6..7....3...6..3.6.1....2.536.4.771.......4..8...32..12...6...84..1..,27,31,23,0,0,0,0,0,0,Easy,
..57.2.......93...2..48........349....3..6...87...92...24...3.6.......58.....7...,24,50,7,0,0,0,0,0,0,Easy,
1.5..3.7..3.98.....78..5.4...4...92.......1.5...7.9.8....1..8342............7..5.,26,47,8,0,0,0,0,0,0,Easy,
6.25..9....4..........16...8...7.5...4.........92.164.56.48...9.1.627............,25,45,11,0,0,0,0,0,0,Easy,
9....415...1.....845..7.62...4..1.7.6......1...89..4.....6......6.78........9....,24,35,22,0,0,0,0,0,0,Easy,
..14....7...1.........8....2......56..7.2.9.158..9.....78...4.99.4..6..5.....2...,24,45,12,0,0,0,0,0,0,Easy,
5.4.....7..15..28..6...3..4...7.2.38..3....45...4..7..3.....51..28.......1......2,26,34,21,0,0,0,0,0,0,Easy,
.3.....1.41.....977....8....4....3...6.78........6..........8.53...1.9..9..8.5.74,24,38,19,0,0,0,0,0,0,Easy,
....7.6.29....684..5.8..9........4...3..9.......7......62.4.38...7.3.5....35...79,26,51,4,0,0,0,0,0,0,Easy,
6..4........295....3..6..59...1..436..1..9..83.2.8.1...56.........6........958.4.,27,44,10,0,0,0,0,0,0,Easy,
..5....2..7...683...4.3.7.67.......9.2.5.....8593.....63....98...8...6.25...6..4.,28,40,13,0,0,0,0,0,0,Easy,
......69...9...7.13..5......17........4..98.....4.8.5..9...5.6...1..6..3........7,22,36,23,0,0,0,0,0,0,Easy,
31......2...6.5....4..1.579.......27..7.....5.2.....6..9..72..1..4.39......15....,25,51,5,0,0,0,0,0,0,Easy,
..49...65.......2.3...........4.9.72.9..156....2..6.41..3...7.....7.1....69..4..3,26,49,6,0,0,0,0,0,0,Easy,
...724....7........21.5......28..57.5.....1..91....3.47....1.3..5..3......9..7..2,25,45,11,0,0,0,0,0,0,Easy,
.91..5..82.....5...........6.9..3....5.92...141.5...3.....84...18....92...5.3...4,26,36,19,0,0,0,0,0,0,Easy,
.......299.415..3.71.3...45........2.....4.....3....7....49.8....9..73.4.5..8....,25,51,5,0,0,0,0,0,0,Easy,
..1.2.....8...721.....4...3...3..8.47..4....19....8..6..9.3176..7...6.......8....,25,43,13,0,0,0,0,0,0,Easy,
2......6.......24.......3.8....78..1.7.346...3...5.48..68.....3.4.2...5.5.....1..,25,53,3,0,0,0,0,0,0,Easy,
..8........1.89.......45....57.3.6.83..5.69..6.....4.......4196.........7.519...3,26,51,4,0,0,0,0,0,0,Easy,
..4.......3........9.3.2..5...2..4....5.6.8..41.85..32.5.....6...2..9...869.35...,26,40,15,0,0,0,0,0,0,Easy,
9...3845.8.......7.4...9....9......6..4.5..8..513..94....49........73........13..,25,34,22,0,0,0,0,0,0,Easy,
.1....5......6.8.9..2.95.67...6.1.7.....79.......2...88..2...41..79....2.4..8...6,27,38,16,0,0,0,0,0,0,Easy,
67.14....5..9...8..9827...1.......14......59...4...6.77.5..624..1.........6....75,28,52,1,0,0,0,0,0,0,Easy,
....82.451..9...2.26.14....5.......1.........9..5.3....548...9...3...2....1...4..,24,33,24,0,0,0,0,0,0,Easy,
913.4....2.....3....5........9..2..3...4..6.8...8.3..585.93.....3...1.6.6..5.....,25,32,24,0,0,0,0,0,0,Easy,
8.1...4....74..25.4...96...92...5.7...41..6..5....2..........6....5..7..7.9.6..1.,26,36,19,0,0,0,0,0,0,Easy,
..591.2..........6......71.......5....15..6.3...68..219.21...7.63..78.9..5.......,26,49,6,0,0,0,0,0,0,Easy,
65..9......7..48.91.4.8.5.6......7.....3.1...7......4.4.5.6.37.........5...73.9..,26,45,10,0,0,0,0,0,0,Easy,
7..16....5.1.........9.3.........9.1....14..3......58..95.8..4...85...1...6.4.7..,24,37,20,0,0,0,0,0,0,Easy,
..5...9.........582..6....4..1..64..7.2.1..86.5....7..1.....5....4.7......854..2.,25,50,6,0,0,0,0,0,0,Easy,
.6...18.2.......6.41......3.8..6...7.2......9....7.31.7.1......9...4.6.......3.4.,23,47,11,0,0,0,0,0,0,Easy,
6.........8942.6...23.....1.3....17.8........9468..3.2...7.....7.1...2.629.....8.,27,53,1,0,0,0,0,0,0,Easy,
...............546.4..598..3......1..84.9..2..5.6....4.358....1..1...3.86...1....,25,39,17,0,0,0,0,0,0,Easy,
.....1..8..8.5.......3.2..5...4.....7.6......1.58..47.2..1..78.3........8...76..2,24,47,10,0,0,0,0,0,0,Easy,
6....75...75.....4.....19..8....946.51.........9..821.2.8.......561.2.......8..7.,26,42,13,0,0,0,0,0,0,Easy,
5.48...3...8.1..751....7.....3....4..6..45......7.19.8...16...........5....3.86..,25,39,17,0,0,0,0,0,0,Easy,
...4....9..1.7..824...8975...4....6.92.......6.7...2.12.......781..........9...1.,25,41,15,0,0,0,0,0,0,Easy,
....61....47...5.....4....8.15..69.7.7..2.8.4..8....2...2...7..78.........6.....5,24,43,14,0,0,0,0,0,0,Easy,
......7...2..1.......4....8842.57.......2......9.3..5..1...5...4.81...355..7...4.,24,34,23,0,0,0,0,0,0,Easy,
..1...8....78...4......1.3.5...4.218.4.1.....7...395......52.7.......4.......3..1,24,40,17,0,0,0,0,0,0,Easy,
5...3..74......6............4.9....762...3.5......5.867..68...526..4..3...9...2..,25,39,17,0,0,0,0,0,0,Easy,
......4.8...68..5.........268.9.7.....18..9..2....46...6.17.2.9...529.1..........,25,46,10,0,0,0,0,0,0,Easy,
